"Module_No","Exam_Year","Exam_Sitting","Title","Paper","Module_URL","Subject","Paper_Language","Paper_type","Paper_No","HL_FAL_SAL","Region","NA.","NA..1","filename","fileext"
12287,2023,"May","2023 May/June NSC/SC Exam Papers","isizulu hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=BQ8PPu5DSkw%3d&tabid=4504&portalid=0&mid=12287","IsiZulu","isizulu","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May IsiZulu paper 1 isizulu hl",".pdf"
12287,2023,"May","2023 May/June NSC/SC Exam Papers","isizulu hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=swCvi52Src0%3d&tabid=4504&portalid=0&mid=12287","IsiZulu","isizulu","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May IsiZulu paper 1 isizulu hl memo",".pdf"
12287,2023,"May","2023 May/June NSC/SC Exam Papers","isizulu hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=zkE45YlGa5Y%3d&tabid=4504&portalid=0&mid=12287","IsiZulu","isizulu","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May IsiZulu paper 2 isizulu hl",".pdf"
12287,2023,"May","2023 May/June NSC/SC Exam Papers","isizulu hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=oKml_zsYYVg%3d&tabid=4504&portalid=0&mid=12287","IsiZulu","isizulu","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May IsiZulu paper 2 isizulu hl memo",".pdf"
12287,2023,"May","2023 May/June NSC/SC Exam Papers","isizulu hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=PALSRcqIXWc%3d&tabid=4504&portalid=0&mid=12287","IsiZulu","isizulu","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May IsiZulu paper 3 isizulu hl",".pdf"
12287,2023,"May","2023 May/June NSC/SC Exam Papers","isizulu hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=ERKazPYhQMY%3d&tabid=4504&portalid=0&mid=12287","IsiZulu","isizulu","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May IsiZulu paper 3 isizulu hl memo",".pdf"
12288,2023,"May","2023 May/June NSC/SC Exam Papers","sasl hl memo paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=EXniFxxI48g%3d&tabid=4504&portalid=0&mid=12288","South African Sign Language (Final)","south african sign language (final)","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May South African Sign Language (Final) paper 1 south african sign language (final) hl memo",".pdf"
12288,2023,"May","2023 May/June NSC/SC Exam Papers","sasl hl memo paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=paFmEZg6WP4%3d&tabid=4504&portalid=0&mid=12288","South African Sign Language (Final)","south african sign language (final)","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May South African Sign Language (Final) paper 2 south african sign language (final) hl memo",".pdf"
12288,2023,"May","2023 May/June NSC/SC Exam Papers","sasl hl memo paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=90GVZ3wBJJc%3d&tabid=4504&portalid=0&mid=12288","South African Sign Language (Final)","south african sign language (final)","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May South African Sign Language (Final) paper 3 south african sign language (final) hl memo",".pdf"
12288,2023,"May","2023 May/June NSC/SC Exam Papers","sasl hl paper 1(ppt)","https://www.education.gov.za/LinkClick.aspx?fileticket=ZSQnksNUflU%3d&tabid=4504&portalid=0&mid=12288","South African Sign Language (Final)","south african sign language (final)","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May South African Sign Language (Final) paper 1 south african sign language (final) hl",".pdf"
12288,2023,"May","2023 May/June NSC/SC Exam Papers","sasl hl paper 2 (ppt) ","https://www.education.gov.za/LinkClick.aspx?fileticket=yMQzAtw4cHc%3d&tabid=4504&portalid=0&mid=12288","South African Sign Language (Final)","south african sign language (final)","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May South African Sign Language (Final) paper 2 south african sign language (final) hl",".pdf"
12288,2023,"May","2023 May/June NSC/SC Exam Papers","sasl hl paper 3 (ppt)","https://www.education.gov.za/LinkClick.aspx?fileticket=09wnofbmXjw%3d&tabid=4504&portalid=0&mid=12288","South African Sign Language (Final)","south african sign language (final)","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May South African Sign Language (Final) paper 3 south african sign language (final) hl",".pdf"
12288,2023,"May","2023 May/June NSC/SC Exam Papers","sasl hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=TgC5WpXf_JM%3d&tabid=4504&portalid=0&mid=12288","South African Sign Language (Final)","south african sign language (final)","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May South African Sign Language (Final) paper 1 south african sign language (final) hl",".pdf"
12288,2023,"May","2023 May/June NSC/SC Exam Papers","sasl hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=yMQzAtw4cHc%3d&tabid=4504&portalid=0&mid=12288","South African Sign Language (Final)","south african sign language (final)","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May South African Sign Language (Final) paper 2 south african sign language (final) hl",".pdf"
12288,2023,"May","2023 May/June NSC/SC Exam Papers","sasl hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=zkqZL7OgSlA%3d&tabid=4504&portalid=0&mid=12288","South African Sign Language (Final)","south african sign language (final)","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May South African Sign Language (Final) paper 3 south african sign language (final) hl",".pdf"
12289,2023,"May","2023 May/June NSC/SC Exam Papers","sepedi fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=46kCaft-5-k%3d&tabid=4504&portalid=0&mid=12289","Sepedi","sepedi","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sepedi paper 1 sepedi fal",".pdf"
12289,2023,"May","2023 May/June NSC/SC Exam Papers","sepedi fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=wkUcMwtGIRA%3d&tabid=4504&portalid=0&mid=12289","Sepedi","sepedi","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sepedi paper 1 sepedi fal memo",".pdf"
12289,2023,"May","2023 May/June NSC/SC Exam Papers","sepedi fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=Tk3weAkipWw%3d&tabid=4504&portalid=0&mid=12289","Sepedi","sepedi","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sepedi paper 2 sepedi fal",".pdf"
12289,2023,"May","2023 May/June NSC/SC Exam Papers","sepedi fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=yajhHjkZOgo%3d&tabid=4504&portalid=0&mid=12289","Sepedi","sepedi","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sepedi paper 2 sepedi fal memo",".pdf"
12289,2023,"May","2023 May/June NSC/SC Exam Papers","sepedi fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=o6rBqcnlJkU%3d&tabid=4504&portalid=0&mid=12289","Sepedi","sepedi","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sepedi paper 3 sepedi fal",".pdf"
12289,2023,"May","2023 May/June NSC/SC Exam Papers","sepedi fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=zurV_aBZIoI%3d&tabid=4504&portalid=0&mid=12289","Sepedi","sepedi","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sepedi paper 3 sepedi fal memo",".pdf"
12289,2023,"May","2023 May/June NSC/SC Exam Papers","sepedi hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=dgBacW367c0%3d&tabid=4504&portalid=0&mid=12289","Sepedi","sepedi","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sepedi paper 1 sepedi hl",".pdf"
12289,2023,"May","2023 May/June NSC/SC Exam Papers","sepedi hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=CGFyGnRs96I%3d&tabid=4504&portalid=0&mid=12289","Sepedi","sepedi","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sepedi paper 1 sepedi hl memo",".pdf"
12289,2023,"May","2023 May/June NSC/SC Exam Papers","sepedi hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=7Z4LP2cT51Q%3d&tabid=4504&portalid=0&mid=12289","Sepedi","sepedi","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sepedi paper 2 sepedi hl",".pdf"
12289,2023,"May","2023 May/June NSC/SC Exam Papers","sepedi hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=wPhFDQOmYjo%3d&tabid=4504&portalid=0&mid=12289","Sepedi","sepedi","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sepedi paper 2 sepedi hl memo",".pdf"
12289,2023,"May","2023 May/June NSC/SC Exam Papers","sepedi hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=OvzO9nhUMvY%3d&tabid=4504&portalid=0&mid=12289","Sepedi","sepedi","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sepedi paper 3 sepedi hl",".pdf"
12289,2023,"May","2023 May/June NSC/SC Exam Papers","sepedi hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=pWFTZerRFOI%3d&tabid=4504&portalid=0&mid=12289","Sepedi","sepedi","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sepedi paper 3 sepedi hl memo",".pdf"
12290,2023,"May","2023 May/June NSC/SC Exam Papers","setswana fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=wjI71AAWrPQ%3d&tabid=4504&portalid=0&mid=12290","Setswana","setswana","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Setswana paper 1 setswana fal",".pdf"
12290,2023,"May","2023 May/June NSC/SC Exam Papers","setswana fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=WLLCDq9QDv0%3d&tabid=4504&portalid=0&mid=12290","Setswana","setswana","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Setswana paper 1 setswana fal memo",".pdf"
12290,2023,"May","2023 May/June NSC/SC Exam Papers","setswana fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=6qUTq49Bm4c%3d&tabid=4504&portalid=0&mid=12290","Setswana","setswana","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Setswana paper 2 setswana fal",".pdf"
12290,2023,"May","2023 May/June NSC/SC Exam Papers","setswana fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=5H4WqiXmeN8%3d&tabid=4504&portalid=0&mid=12290","Setswana","setswana","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Setswana paper 2 setswana fal memo",".pdf"
12290,2023,"May","2023 May/June NSC/SC Exam Papers","setswana fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=byowche8CAo%3d&tabid=4504&portalid=0&mid=12290","Setswana","setswana","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Setswana paper 3 setswana fal",".pdf"
12290,2023,"May","2023 May/June NSC/SC Exam Papers","setswana fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=AO8vwHl4oxU%3d&tabid=4504&portalid=0&mid=12290","Setswana","setswana","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Setswana paper 3 setswana fal memo",".pdf"
12290,2023,"May","2023 May/June NSC/SC Exam Papers","setswana hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=g4SykchENNw%3d&tabid=4504&portalid=0&mid=12290","Setswana","setswana","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Setswana paper 1 setswana hl",".pdf"
12290,2023,"May","2023 May/June NSC/SC Exam Papers","setswana hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=L5HiWx2OYrc%3d&tabid=4504&portalid=0&mid=12290","Setswana","setswana","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Setswana paper 1 setswana hl memo",".pdf"
12290,2023,"May","2023 May/June NSC/SC Exam Papers","setswana hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=7oogs1V3B2s%3d&tabid=4504&portalid=0&mid=12290","Setswana","setswana","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Setswana paper 2 setswana hl",".pdf"
12290,2023,"May","2023 May/June NSC/SC Exam Papers","setswana hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=LKttXbB2PO8%3d&tabid=4504&portalid=0&mid=12290","Setswana","setswana","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Setswana paper 2 setswana hl memo",".pdf"
12290,2023,"May","2023 May/June NSC/SC Exam Papers","setswana hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=uNcK4wR2S1s%3d&tabid=4504&portalid=0&mid=12290","Setswana","setswana","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Setswana paper 3 setswana hl",".pdf"
12290,2023,"May","2023 May/June NSC/SC Exam Papers","setswana hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=aDaXqNlutBs%3d&tabid=4504&portalid=0&mid=12290","Setswana","setswana","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Setswana paper 3 setswana hl memo",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=v1w5qtruomU%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 1 sesotho fal",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho sal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=brRFGNDPHtA%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","","paper 2","sal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 2 sesotho sal",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho sal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=G6f2BwWkY40%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","memo","paper 1","sal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 1 sesotho sal memo",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho sal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=G6f2BwWkY40%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","","paper 1","sal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 1 sesotho sal",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho hl paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=QD17MAYa-s8%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","memo","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 3 sesotho hl memo",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho hl paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=4Jq4KUSCHdI%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","","paper 3","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 3 sesotho hl",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=6_cmFaL1QHQ%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 2 sesotho hl memo",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho sal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=C3ieSG59Hhs%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","","paper 3","sal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 3 sesotho sal",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=fg4V6pJwjjo%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 2 sesotho hl",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=dsq83M3zdgY%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 1 sesotho hl",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=SKmJ64FhW4M%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 3 sesotho fal memo",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=8DWLls65qTQ%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 3 sesotho fal",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=TimzV4LgYDo%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 2 sesotho fal memo",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=3ny7HwzVQCw%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 2 sesotho fal",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=D1zoUvOhrPg%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 1 sesotho fal memo",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=yzhXb--S54s%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 1 sesotho hl memo",".pdf"
12291,2023,"May","2023 May/June NSC/SC Exam Papers","sesotho sal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=TNiI4bECMFI%3d&tabid=4504&portalid=0&mid=12291","Sesotho","sesotho","memo","paper 3","sal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Sesotho paper 3 sesotho sal memo",".pdf"
12292,2023,"May","2023 May/June NSC/SC Exam Papers","siswati fal paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=tBiaQ_YFLnw%3d&tabid=4504&portalid=0&mid=12292","Siswati","siswati","","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Siswati paper 1 siswati fal",".pdf"
12292,2023,"May","2023 May/June NSC/SC Exam Papers","siswati fal paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=tBiaQ_YFLnw%3d&tabid=4504&portalid=0&mid=12292","Siswati","siswati","memo","paper 1","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Siswati paper 1 siswati fal memo",".pdf"
12292,2023,"May","2023 May/June NSC/SC Exam Papers","siswati fal paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=e6zYadpk6rI%3d&tabid=4504&portalid=0&mid=12292","Siswati","siswati","","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Siswati paper 2 siswati fal",".pdf"
12292,2023,"May","2023 May/June NSC/SC Exam Papers","siswati fal paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=7EfoPGzfaqY%3d&tabid=4504&portalid=0&mid=12292","Siswati","siswati","memo","paper 2","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Siswati paper 2 siswati fal memo",".pdf"
12292,2023,"May","2023 May/June NSC/SC Exam Papers","siswati fal paper 3","https://www.education.gov.za/LinkClick.aspx?fileticket=t2lxIlujHgo%3d&tabid=4504&portalid=0&mid=12292","Siswati","siswati","","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Siswati paper 3 siswati fal",".pdf"
12292,2023,"May","2023 May/June NSC/SC Exam Papers","siswati fal paper 3 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=VP09TDbNxfs%3d&tabid=4504&portalid=0&mid=12292","Siswati","siswati","memo","paper 3","fal","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Siswati paper 3 siswati fal memo",".pdf"
12292,2023,"May","2023 May/June NSC/SC Exam Papers","siswati hl paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=y3LsNQrUerQ%3d&tabid=4504&portalid=0&mid=12292","Siswati","siswati","","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Siswati paper 1 siswati hl",".pdf"
12292,2023,"May","2023 May/June NSC/SC Exam Papers","siswati hl paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=UDnsrSl_4_k%3d&tabid=4504&portalid=0&mid=12292","Siswati","siswati","memo","paper 1","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Siswati paper 1 siswati hl memo",".pdf"
12292,2023,"May","2023 May/June NSC/SC Exam Papers","siswati hl paper 2","https://www.education.gov.za/LinkClick.aspx?fileticket=AzFwvILYoZE%3d&tabid=4504&portalid=0&mid=12292","Siswati","siswati","","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Siswati paper 2 siswati hl",".pdf"
12292,2023,"May","2023 May/June NSC/SC Exam Papers","siswati hl paper 2 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=4L-3pTPK7UY%3d&tabid=4504&portalid=0&mid=12292","Siswati","siswati","memo","paper 2","hl","",NA,NA,"C:/DEV/R/data/pastpapers/2023 May Siswati paper 2 siswati hl memo",".pdf"
